Time,Surface Displacement (mm),Rainfall (mm),Pore Water Pressure (kPa),Microseismic Event Count,Blasting Point Distance (m),Maximum Charge per Segment (kg),Serial,t_hour,displacement,rainfall,pore,micro,blast_dist,blast_charge,displacement_raw,blast_flag,stage,Predicted_Displacement,Rate_Observed,Rate_Predicted,Residual
2023-06-08 21:10:00,13.147,0.0,34.26,0,,,5499,916.5,13.284,0.0,34.26,0.0,0.0,0.0,13.147,0,1,38.13064490156105,0.003633376920564757,0.007262219196577908,-24.84664490156105
2023-06-08 21:20:00,13.299,0.0,34.27,0,,,5500,916.6666666666666,13.299,0.0,34.27,0.0,0.0,0.0,13.299,0,1,38.13791208798634,0.006800915331809598,0.007267186425291181,-24.838912087986337
2023-06-08 21:30:00,13.284,0.0,34.3,0,,,5501,916.8333333333333,13.299,0.0,34.3,0.0,0.0,0.0,13.284,0,1,38.14519417609777,0.010543151356652736,0.007282088111430987,-24.846194176097768
2023-06-08 21:40:00,13.415,0.0,34.32,1,,,5502,917.0,13.284,0.0,34.32,1.0,0.0,0.0,13.415,0,1,38.15236963000556,0.012425629290615525,0.007175453907793543,-24.86836963000556
2023-06-08 21:50:00,12.94,0.0,34.42,0,,,5503,917.1666666666666,13.284,0.0,34.42,0.0,0.0,0.0,12.94,0,1,38.159594756200484,0.010776724419743644,0.0072251261949262385,-24.875594756200485
2023-06-08 22:00:00,13.424,0.0,34.42,0,,,5504,917.3333333333333,13.299,0.0,34.42,0.0,0.0,0.0,13.424,0,1,38.16693645105647,0.009635828702190707,0.007341694855990224,-24.867936451056472
2023-06-08 22:10:00,13.277,0.0,34.36,1,,,5505,917.5,13.396,0.0,34.36,1.0,0.0,0.0,13.277,0,1,38.17424834254018,0.009866459627329682,0.0073118914837106055,-24.77824834254018
2023-06-08 22:20:00,13.265,0.0,34.45,0,,,5506,917.6666666666666,13.396,0.0,34.45,0.0,0.0,0.0,13.265,0,1,38.181371801760186,0.008928571428572063,0.007123459220002064,-24.785371801760185
2023-06-08 22:30:00,13.451,0.0,34.04,1,,,5507,917.8333333333333,13.311,0.0,34.04,1.0,0.0,0.0,13.451,0,1,38.18840817326401,0.006082216410590036,0.007036371503821992,-24.87740817326401
2023-06-08 22:40:00,13.396,0.0,34.44,0,,,5508,918.0,13.396,0.0,34.44,0.0,0.0,0.0,13.396,0,1,38.195643233916364,0.002643510951291006,0.007235060652352776,-24.799643233916363
2023-06-08 22:50:00,13.45,0.0,34.46,0,,,5509,918.1666666666666,13.396,0.0,34.46,0.0,0.0,0.0,13.45,0,1,38.20300479768721,0.0,0.007361563770843302,-24.807004797687206
2023-06-08 23:00:00,13.053,0.0,34.7,0,,,5510,918.3333333333333,13.396,0.0,34.7,0.0,0.0,0.0,13.053,0,1,38.21048557494717,0.0,0.0074807772599617735,-24.81448557494717
2023-06-08 23:10:00,13.311,0.0,34.4,1,,,5511,918.5,13.396,0.0,34.4,1.0,0.0,0.0,13.311,0,1,38.217817335345735,0.0,0.0073317603985636835,-24.821817335345735
2023-06-08 23:20:00,13.554,0.0,34.15,0,,,5512,918.6666666666666,13.311,0.0,34.15,0.0,0.0,0.0,13.554,0,1,38.22514148368753,0.0,0.0073241483417959274,-24.91414148368753
2023-06-08 23:30:00,13.545,0.0,34.12,0,,,5513,918.8333333333333,13.309,0.0,34.12,0.0,0.0,0.0,13.545,0,1,38.23245073034319,0.0,0.007309246655656118,-24.92345073034319
2023-06-08 23:40:00,13.222,0.0,33.89,1,,,5514,919.0,13.309,0.0,33.89,1.0,0.0,0.0,13.222,0,1,38.23964573073844,0.0,0.007195000395250918,-24.93064573073844
2023-06-08 23:50:00,13.243,0.0,34.06,0,,,5515,919.1666666666666,13.309,0.0,34.06,0.0,0.0,0.0,13.243,0,1,38.24680860536075,0.0,0.007162874622312518,-24.93780860536075
2023-06-09 00:00:00,13.309,0.0,34.0,1,,,5516,919.3333333333333,13.243,0.0,34.0,1.0,0.0,0.0,13.309,0,1,38.25394167661078,0.0,0.007133071250032899,-25.010941676610777
2023-06-09 00:10:00,13.032,0.0,34.01,0,,,5517,919.5,13.222,0.0,34.01,0.0,0.0,0.0,13.032,0,1,38.26107971508952,0.0,0.007138038478746168,-25.03907971508952
2023-06-09 00:20:00,13.342,0.0,34.07,2,,,5518,919.6666666666666,13.192,0.0,34.07,2.0,0.0,0.0,13.342,0,1,38.26824755694055,0.0,0.007167841851025787,-25.07624755694055
2023-06-09 00:30:00,12.95,0.0,33.77,2,,,5519,919.8333333333333,13.17,0.0,33.77,2.0,0.0,0.0,12.95,0,1,38.27526638193018,0.0,0.007018824989627699,-25.10526638193018
2023-06-09 00:40:00,13.163,0.0,33.81,2,,,5520,920.0,13.17,0.0,33.81,2.0,0.0,0.0,13.163,0,1,38.282305075834664,0.0,0.007038693904480778,-25.112305075834662
2023-06-09 00:50:00,13.17,0.0,34.09,0,,,5521,920.1666666666666,13.163,0.0,34.09,0.0,0.0,0.0,13.17,0,1,38.28948285214312,0.0,0.007177776308452328,-25.126482852143116
2023-06-09 01:00:00,13.192,0.0,33.8,1,,,5522,920.3333333333333,13.17,0.0,33.8,1.0,0.0,0.0,13.192,0,1,38.29651657881888,0.000994279176200763,0.007033726675767506,-25.12651657881888
2023-06-09 01:10:00,13.152,0.0,33.77,1,,,5523,920.5,13.17,0.0,33.77,1.0,0.0,0.0,13.152,0,1,38.30376854113064,0.002953906505393178,0.007251962311755669,-25.133768541130635
2023-06-09 01:20:00,13.47,0.0,33.63,0,,,5524,920.6666666666666,13.186,0.0,33.63,0.0,0.0,0.0,13.47,0,1,38.31106753090147,0.012070938215105187,0.007298989770833878,-25.125067530901468
2023-06-09 01:30:00,13.024,0.0,33.66,1,,,5525,920.8333333333333,13.192,0.0,33.66,1.0,0.0,0.0,13.024,0,1,38.318497991019505,0.020688133376922657,0.007430460118037669,-25.126497991019505
2023-06-09 01:40:00,13.186,0.0,33.44,0,,,5526,921.0,13.214,0.0,33.44,0.0,0.0,0.0,13.186,0,1,38.325935740766916,0.025576495586792092,0.007437749747409723,-25.111935740766917
2023-06-09 01:50:00,13.229,0.0,33.42,0,,,5527,921.1666666666666,13.229,0.0,33.42,0.0,0.0,0.0,13.229,0,1,38.33324698739583,0.029786368094147697,0.007311246628919202,-25.104246987395832
2023-06-09 02:00:00,13.214,0.0,33.3,0,,,5528,921.3333333333333,13.294,0.0,33.3,0.0,0.0,0.0,13.214,0,1,38.340615195941254,0.03252729650212327,0.007368208545423948,-25.046615195941254
2023-06-09 02:10:00,13.36,0.0,33.25,1,,,5529,921.5,13.294,0.0,33.25,1.0,0.0,0.0,13.36,0,1,38.34795856834311,0.030842105263156228,0.007343372401857602,-25.05395856834311
2023-06-09 02:20:00,13.294,0.0,32.99,1,,,5530,921.6666666666666,13.348,0.0,32.99,1.0,0.0,0.0,13.294,0,1,38.35517279279842,0.028327884929714386,0.007214224455312592,-25.00717279279842
2023-06-09 02:30:00,13.348,0.0,32.78,1,,,5531,921.8333333333333,13.36,0.0,32.78,1.0,0.0,0.0,13.348,0,1,38.36228270545075,0.025328211833932635,0.007109912652333929,-25.002282705450753
2023-06-09 02:40:00,13.479,0.0,32.85,0,,,5532,922.0,13.36,0.0,32.85,0.0,0.0,0.0,13.479,0,1,38.36942738870408,0.021728179143512882,0.007144683253326818,-25.009427388704083
2023-06-09 02:50:00,13.588,0.0,32.84,1,,,5533,922.1666666666666,13.479,0.0,32.84,1.0,0.0,0.0,13.588,0,1,38.376683673389756,0.02097401111474273,0.007256284685677534,-24.897683673389757
2023-06-09 03:00:00,13.515,0.0,32.69,0,,,5534,922.3333333333333,13.479,0.0,32.69,0.0,0.0,0.0,13.515,0,1,38.383748880983674,0.014787512258907398,0.007065207593914501,-24.904748880983675
2023-06-09 03:10:00,13.534,0.0,32.93,1,,,5535,922.5,13.479,0.0,32.93,1.0,0.0,0.0,13.534,0,1,38.390933302066706,0.008582379862700051,0.007184421083032974,-24.911933302066707
2023-06-09 03:20:00,13.276,0.0,32.62,0,,,5536,922.6666666666666,13.479,0.0,32.62,0.0,0.0,0.0,13.276,0,1,38.39796373905963,0.006159038901598635,0.007030436992921614,-24.918963739059627
2023-06-09 03:30:00,13.623,0.0,32.35,0,,,5537,922.8333333333333,13.486,0.0,32.35,0.0,0.0,0.0,13.623,0,1,38.40486006087729,0.0,0.006896321817663337,-24.91886006087729
2023-06-09 03:40:00,13.404,0.0,32.28,0,,,5538,923.0,13.416,0.0,32.28,0.0,0.0,0.0,13.404,0,1,38.41172161209396,0.0,0.006861551216670449,-24.995721612093963
2023-06-09 03:50:00,13.416,0.0,32.46,1,,,5539,923.1666666666666,13.416,0.0,32.46,1.0,0.0,0.0,13.416,0,1,38.41867257342747,0.0,0.006950961333509302,-25.00267257342747
2023-06-09 04:00:00,13.139,0.0,32.2,0,,,5540,923.3333333333333,13.404,0.0,32.2,0.0,0.0,0.0,13.139,0,1,38.425494386814435,0.0,0.006821813386964293,-25.021494386814435
2023-06-09 04:10:00,13.486,0.0,32.39,0,,,5541,923.5,13.416,0.0,32.39,0.0,0.0,0.0,13.486,0,1,38.43241057754695,0.0,0.006916190732516415,-25.016410577546953
2023-06-09 04:20:00,13.198,0.0,32.61,1,,,5542,923.6666666666666,13.404,0.0,32.61,1.0,0.0,0.0,13.198,0,1,38.4393194786501,0.0,0.006908901103144361,-25.0353194786501
2023-06-09 04:30:00,13.506,0.0,32.57,0,,,5543,923.8333333333333,13.416,0.0,32.57,0.0,0.0,0.0,13.506,0,1,38.44632507949945,0.0,0.007005600849355267,-25.030325079499452
2023-06-09 04:40:00,13.143,0.0,32.4,1,,,5544,924.0,13.285,0.0,32.4,1.0,0.0,0.0,13.143,0,1,38.453362806121746,0.0,0.007037726622293668,-25.168362806121745
2023-06-09 04:50:00,13.497,0.0,32.35,0,,,5545,924.1666666666666,13.416,0.0,32.35,0.0,0.0,0.0,13.497,0,1,38.46037569660047,0.0,0.007012890478727322,-25.044375696600472
2023-06-09 05:00:00,13.149,0.0,32.31,0,,,5546,924.3333333333333,13.285,0.0,32.31,0.0,0.0,0.0,13.149,0,1,38.467368718164344,0.0,0.006993021563874244,-25.182368718164344
2023-06-09 05:10:00,13.609,0.0,32.29,1,,,5547,924.5,13.285,0.0,32.29,1.0,0.0,0.0,13.609,0,1,38.474468373931856,0.0,0.007099655767511687,-25.189468373931856
2023-06-09 05:20:00,13.285,0.0,32.02,0,,,5548,924.6666666666666,13.285,0.0,32.02,0.0,0.0,0.0,13.285,0,1,38.48143391452411,0.0,0.006965540592253409,-25.19643391452411
2023-06-09 05:30:00,13.416,0.0,32.1,0,,,5549,924.8333333333333,13.369,0.0,32.1,0.0,0.0,0.0,13.416,0,1,38.48843919294607,0.0,0.007005278421959565,-25.119439192946068
2023-06-09 05:40:00,13.28,0.0,31.99,0,,,5550,925.0,13.285,0.0,31.99,0.0,0.0,0.0,13.28,0,1,38.49538983185218,0.0,0.006950638906113598,-25.21038983185218
2023-06-09 05:50:00,13.043,0.0,32.18,1,,,5551,925.1666666666666,13.344,0.0,32.18,1.0,0.0,0.0,13.043,0,1,38.502434848103846,0.0012745995423326661,0.007045016251665721,-25.158434848103845
2023-06-09 06:00:00,13.369,0.0,32.27,2,,,5552,925.3333333333333,13.344,0.0,32.27,2.0,0.0,0.0,13.369,0,1,38.509641138075,0.012008499509643222,0.0072062899711491345,-25.165641138074996
2023-06-09 06:10:00,13.421,0.0,32.31,0,,,5553,925.5,13.347,0.0,32.31,0.0,0.0,0.0,13.421,0,1,38.51675072829993,0.022452925792743272,0.007109590224938228,-25.16975072829993
2023-06-09 06:20:00,13.214,0.0,32.39,0,,,5554,925.6666666666666,13.347,0.0,32.39,0.0,0.0,0.0,13.214,0,1,38.52401662501564,0.021652173913043526,0.007265896715708368,-25.17701662501564
2023-06-09 06:30:00,13.344,0.0,32.53,0,,,5555,925.8333333333333,13.369,0.0,32.53,0.0,0.0,0.0,13.344,0,1,38.53111892561121,0.020886400784569936,0.007102300595566175,-25.16211892561121
2023-06-09 06:40:00,13.347,0.0,32.4,0,,,5556,926.0,13.381,0.0,32.4,0.0,0.0,0.0,13.347,0,1,38.53792351491138,0.019478914677999448,0.006804589300165699,-25.156923514911377
2023-06-09 06:50:00,13.381,0.0,32.35,0,,,5557,926.1666666666666,13.387,0.0,32.35,0.0,0.0,0.0,13.381,0,1,38.54470326806798,0.01191091860084903,0.006779753156599353,-25.157703268067976
2023-06-09 07:00:00,13.632,0.0,32.36,2,,,5558,926.3333333333333,13.387,0.0,32.36,2.0,0.0,0.0,13.632,0,1,38.55160455711435,0.00760820529584727,0.006901289046376605,-25.16460455711435
2023-06-09 07:10:00,13.625,0.0,32.39,1,,,5559,926.5,13.456,0.0,32.39,1.0,0.0,0.0,13.625,0,1,38.558637316507934,0.006984472049690993,0.0070327593935804,-25.102637316507934
2023-06-09 07:20:00,13.387,0.0,31.99,1,,,5560,926.6666666666666,13.456,0.0,31.99,1.0,0.0,0.0,13.387,0,1,38.565587955414045,0.0038592677345548054,0.006950638906113598,-25.109587955414046
2023-06-09 07:30:00,13.456,0.0,31.75,1,,,5561,926.8333333333333,13.566,0.0,31.75,1.0,0.0,0.0,13.456,0,1,38.57241938083104,0.0,0.006831425416995129,-25.00641938083104
2023-06-09 07:40:00,13.566,0.0,31.38,0,,,5562,927.0,13.566,0.0,31.38,0.0,0.0,0.0,13.566,0,1,38.57895045012458,0.0,0.0065310692935401675,-25.012950450124578
2023-06-09 07:50:00,13.673,0.0,31.81,1,,,5563,927.1666666666666,13.456,0.0,31.81,1.0,0.0,0.0,13.673,0,1,38.58569511025279,0.0,0.006744660128210761,-25.129695110252793
2023-06-09 08:00:00,13.361,0.0,31.98,1,,,5564,927.3333333333333,13.387,0.0,31.98,1.0,0.0,0.0,13.361,0,1,38.59252421326913,0.0,0.006829103016336345,-25.20552421326913
2023-06-09 08:10:00,13.597,0.0,32.17,0,,,5565,927.5,13.376,0.0,32.17,0.0,0.0,0.0,13.597,0,1,38.599564262292084,0.0,0.007040049022952452,-25.223564262292086
2023-06-09 08:20:00,13.283,0.0,32.09,0,,,5566,927.6666666666666,13.372,0.0,32.09,0.0,0.0,0.0,13.283,0,1,38.606448004824266,0.0,0.006883742532182312,-25.234448004824266
2023-06-09 08:30:00,13.361,0.0,31.98,0,,,5567,927.8333333333333,13.372,0.0,31.98,0.0,0.0,0.0,13.361,0,1,38.61316053917954,0.0,0.006712534355272361,-25.24116053917954
2023-06-09 08:40:00,13.376,0.0,31.41,1,,,5568,928.0,13.372,0.0,31.41,1.0,0.0,0.0,13.376,0,1,38.61947337283709,0.0,0.006312833657552008,-25.247473372837092
2023-06-09 08:50:00,13.191,0.0,31.13,0,,,5569,928.1666666666666,13.376,0.0,31.13,0.0,0.0,0.0,13.191,0,1,38.62564712409067,0.002587610330175849,0.006173751253580458,-25.24964712409067
2023-06-09 09:00:00,13.372,0.0,31.33,0,,,5570,928.3333333333333,13.372,0.0,31.33,0.0,0.0,0.0,13.372,0,1,38.63192021991851,0.006361229159856485,0.006273095827845849,-25.259920219918513
2023-06-09 09:10:00,13.423,0.0,31.35,0,,,5571,928.5,13.376,0.0,31.35,0.0,0.0,0.0,13.423,0,1,38.63820325020379,0.011660346518469034,0.00628303028527239,-25.26220325020379
2023-06-09 09:20:00,13.531,0.0,30.91,0,,,5572,928.6666666666666,13.423,0.0,30.91,0.0,0.0,0.0,13.531,0,1,38.64415115376461,0.020069630598232635,0.005947903560824542,-25.22115115376461
2023-06-09 09:30:00,13.703,0.0,30.77,0,,,5573,928.8333333333333,13.495,0.0,30.77,0.0,0.0,0.0,13.703,0,1,38.65014608478452,0.020191892775416775,0.0059949310199027515,-25.15514608478452
2023-06-09 09:40:00,13.302,0.0,30.77,1,,,5574,929.0,13.527,0.0,30.77,1.0,0.0,0.0,13.302,0,1,38.656257584465486,0.013883622098727066,0.006111499680966736,-25.129257584465485
2023-06-09 09:50:00,13.697,0.0,31.11,0,,,5575,929.1666666666666,13.531,0.0,31.11,0.0,0.0,0.0,13.697,0,1,38.662654538583766,0.00789915004903552,0.006396954118281888,-25.131654538583767
2023-06-09 10:00:00,13.495,0.0,31.16,0,,,5576,929.3333333333333,13.531,0.0,31.16,0.0,0.0,0.0,13.495,0,1,38.669192897506676,0.0021642693690751003,0.006538358922912222,-25.138192897506677
2023-06-09 10:10:00,13.527,0.0,30.75,0,,,5577,929.5,13.527,0.0,30.75,0.0,0.0,0.0,13.527,0,1,38.675760737374475,0.0,0.006567839867796137,-25.148760737374474
2023-06-09 10:20:00,13.669,0.0,30.59,1,,,5578,929.6666666666666,13.495,0.0,30.59,1.0,0.0,0.0,13.669,0,1,38.68224910158286,0.0,0.006488364208383822,-25.187249101582864
2023-06-09 10:30:00,13.552,0.0,30.46,2,,,5579,929.8333333333333,13.495,0.0,30.46,2.0,0.0,0.0,13.552,0,1,38.68867289181797,0.0,0.006423790235111318,-25.193672891817975
2023-06-09 10:40:00,13.462,0.0,30.64,0,,,5580,930.0,13.462,0.0,30.64,0.0,0.0,0.0,13.462,0,1,38.695186092169926,0.0,0.006513200351950171,-25.233186092169927
2023-06-09 10:50:00,13.25,0.0,30.38,0,,,5581,930.1666666666666,13.462,0.0,30.38,0.0,0.0,0.0,13.25,0,1,38.701570144575335,0.0,0.00638405240540516,-25.239570144575335
2023-06-09 11:00:00,13.424,0.0,30.36,1,,,5582,930.3333333333333,13.462,0.0,30.36,1.0,0.0,0.0,13.424,0,1,38.708060831184376,0.0,0.0064906866090426035,-25.246060831184376
2023-06-09 11:10:00,13.351,0.0,30.3,1,,,5583,930.5,13.424,0.0,30.3,1.0,0.0,0.0,13.351,0,1,38.71452171442114,0.0,0.0064608832367629866,-25.29052171442114
2023-06-09 11:20:00,13.462,0.0,30.01,0,,,5584,930.6666666666666,13.424,0.0,30.01,0.0,0.0,0.0,13.462,0,1,38.72083854802521,0.0024508009153310084,0.0063168336040781686,-25.296838548025214
2023-06-09 11:30:00,13.365,0.0,30.15,0,,,5585,930.8333333333333,13.424,0.0,30.15,0.0,0.0,0.0,13.365,0,1,38.727224922831276,0.008894736842106177,0.0063863748060639415,-25.303224922831276
2023-06-09 11:40:00,13.555,0.0,30.14,1,,,5586,931.0,13.462,0.0,30.14,1.0,0.0,0.0,13.555,0,1,38.73372289906969,0.01293461915658689,0.006497976238414658,-25.27172289906969
2023-06-09 11:50:00,13.416,0.0,29.87,1,,,5587,931.1666666666666,13.525,0.0,29.87,1.0,0.0,0.0,13.416,0,1,38.74020332879391,0.010135174893755483,0.006480429724220362,-25.215203328793912
2023-06-09 12:00:00,13.713,0.0,29.76,0,,,5588,931.3333333333333,13.525,0.0,29.76,0.0,0.0,0.0,13.713,0,1,38.746629119002286,0.008162471395880999,0.0064257902083743965,-25.221629119002287
2023-06-09 12:10:00,13.525,0.0,29.96,1,,,5589,931.5,13.525,0.0,29.96,1.0,0.0,0.0,13.525,0,1,38.7529211164628,0.008694181104936582,0.00629199746051182,-25.227921116462802
2023-06-09 12:20:00,13.61,0.0,29.88,0,,,5590,931.6666666666666,13.555,0.0,29.88,0.0,0.0,0.0,13.61,0,1,38.75917337609361,0.004009316770185123,0.0062522596308056625,-25.204173376093607
2023-06-09 12:30:00,13.561,0.0,29.62,0,,,5591,931.8333333333333,13.525,0.0,29.62,0.0,0.0,0.0,13.561,0,1,38.76541305643893,0.0061377901274903834,0.006239680345324638,-25.240413056438932
2023-06-09 12:40:00,13.287,0.0,29.19,2,,,5592,932.0,13.561,0.0,29.19,2.0,0.0,0.0,13.287,0,1,38.771439145949586,0.011999836547892606,0.006026089510654045,-25.210439145949586
2023-06-09 12:50:00,13.287,0.0,28.95,1,,,5593,932.1666666666666,13.561,0.0,28.95,1.0,0.0,0.0,13.287,0,1,38.77734602197112,0.008729486760379324,0.005906876021535573,-25.21634602197112
2023-06-09 13:00:00,13.6,0.0,29.26,2,,,5594,932.3333333333333,13.562,0.0,29.26,2.0,0.0,0.0,13.6,0,1,38.783406882082765,0.0029065053939199004,0.0060608601116469325,-25.221406882082768
2023-06-09 13:10:00,13.462,0.0,29.27,2,,,5595,932.5,13.561,0.0,29.27,2.0,0.0,0.0,13.462,0,1,38.789239572100996,0.0,0.0058326900182322314,-25.228239572100996
2023-06-09 13:20:00,13.562,0.0,29.26,0,,,5596,932.6666666666666,13.469,0.0,29.26,0.0,0.0,0.0,13.562,0,1,38.79495072622945,0.0,0.005711154128454979,-25.32595072622945
2023-06-09 13:30:00,13.73,0.0,29.24,0,,,5597,932.8333333333333,13.469,0.0,29.24,0.0,0.0,0.0,13.73,0,1,38.80053537723941,0.0007558025498530796,0.005584651009964454,-25.331535377239412
2023-06-09 13:40:00,13.762,0.0,29.0,0,,,5598,933.0,13.562,0.0,29.0,0.0,0.0,0.0,13.762,0,1,38.8058842460992,0.0025134030729008217,0.005348868859782,-25.2438842460992
2023-06-09 13:50:00,13.383,0.0,29.15,0,,,5599,933.1666666666666,13.537,0.0,29.15,0.0,0.0,0.0,13.383,0,1,38.81130762338968,0.0027356979405048776,0.005423377290481043,-25.27430762338968
2023-06-09 14:00:00,13.469,0.0,28.94,1,,,5600,933.3333333333333,13.562,0.0,28.94,1.0,0.0,0.0,13.469,0,1,38.816626688877186,0.003834259561947384,0.005319065487502383,-25.254626688877188
2023-06-09 14:10:00,13.419,0.0,28.83,0,,,5601,933.5,13.696,0.0,28.83,0.0,0.0,0.0,13.419,0,1,38.821774546187775,0.004309087937233613,0.005147857310592431,-25.125774546187778
2023-06-09 14:20:00,13.696,0.0,28.55,0,,,5602,933.6666666666666,13.537,0.0,28.55,0.0,0.0,0.0,13.696,0,1,38.82701645841652,0.004863354037267342,0.005241912228748851,-25.290016458416524
2023-06-09 14:30:00,13.537,0.0,28.79,0,,,5603,933.8333333333333,13.537,0.0,28.79,0.0,0.0,0.0,13.537,0,1,38.832494152795455,0.006273291925466218,0.0054776943789313064,-25.295494152795456
2023-06-09 14:40:00,13.827,0.0,28.6,0,,,5604,934.0,13.537,0.0,28.6,0.0,0.0,0.0,13.827,0,1,38.83787746982883,0.007084014383785586,0.005383317033379184,-25.300877469828833
2023-06-09 14:50:00,13.742,0.0,28.36,1,,,5605,934.1666666666666,13.594,0.0,28.36,1.0,0.0,0.0,13.742,0,1,38.84302500471203,0.0079821837201699,0.005147534883196728,-25.24902500471203
2023-06-09 15:00:00,13.307,0.0,27.82,0,,,5606,934.3333333333333,13.594,0.0,27.82,0.0,0.0,0.0,13.307,0,1,38.84790430924471,0.004529584831643341,0.004879304532680169,-25.25390430924471
2023-06-09 15:10:00,13.712,0.0,27.79,0,,,5607,934.5,13.584,0.0,27.79,0.0,0.0,0.0,13.712,0,1,38.85288528075232,0.0,0.004980971507604345,-25.26888528075232
2023-06-09 15:20:00,13.495,0.0,27.67,1,,,5608,934.6666666666666,13.594,0.0,27.67,1.0,0.0,0.0,13.495,0,1,38.85780664551536,0.0,0.004921364763045111,-25.26380664551536
2023-06-09 15:30:00,13.594,0.0,27.46,1,,,5609,934.8333333333333,13.594,0.0,27.46,1.0,0.0,0.0,13.594,0,1,38.862623698475424,0.0022200065380832967,0.004817052960066448,-25.268623698475423
2023-06-09 15:40:00,13.584,0.0,27.22,1,,,5610,935.0,13.594,0.0,27.22,1.0,0.0,0.0,13.584,0,1,38.867321537946374,0.002125367767243702,0.0046978394709479765,-25.273321537946373
2023-06-09 15:50:00,13.506,0.0,27.16,2,,,5611,935.1666666666666,13.603,0.0,27.16,2.0,0.0,0.0,13.506,0,1,38.87187300538398,0.008320202680613953,0.004551467437604375,-25.26887300538398
2023-06-09 16:00:00,13.603,0.0,27.29,2,,,5612,935.3333333333333,13.594,0.0,27.29,2.0,0.0,0.0,13.603,0,1,38.87648904679486,0.008623733246158949,0.004616041410876879,-25.282489046794858
2023-06-09 16:10:00,13.609,0.0,27.08,0,,,5613,935.5,13.603,0.0,27.08,0.0,0.0,0.0,13.609,0,1,38.881233913724884,0.0012335730630930186,0.004744866930026187,-25.278233913724883
2023-06-09 16:20:00,13.724,0.0,26.79,1,,,5614,935.6666666666666,13.609,0.0,26.79,1.0,0.0,0.0,13.724,0,1,38.88595129968329,0.0,0.004717385958405352,-25.27695129968329
2023-06-09 16:30:00,13.811,0.0,26.6,0,,,5615,935.8333333333333,13.609,0.0,26.6,0.0,0.0,0.0,13.811,0,1,38.890614046125854,0.0,0.004662746442559386,-25.281614046125853
2023-06-09 16:40:00,13.419,0.0,26.76,1,,,5616,936.0,13.609,0.0,26.76,1.0,0.0,0.0,13.419,0,1,38.89531653039812,0.0,0.004702484272265544,-25.286316530398118
2023-06-09 16:50:00,13.624,0.0,26.8,1,,,5617,936.1666666666666,13.609,0.0,26.8,1.0,0.0,0.0,13.624,0,1,38.90003888358524,0.0,0.004722353187118622,-25.291038883585237
2023-06-09 17:00:00,13.667,0.0,27.0,0,,,5618,936.3333333333333,13.624,0.0,27.0,0.0,0.0,0.0,13.667,0,1,38.904860581346625,0.0,0.004821697761384015,-25.280860581346623
2023-06-09 17:10:00,13.588,0.0,26.96,1,,,5619,936.5,13.624,0.0,26.96,1.0,0.0,0.0,13.588,0,1,38.90966241019316,0.0,0.004801828846530937,-25.285662410193154
2023-06-09 17:20:00,13.557,0.0,26.72,0,,,5620,936.6666666666666,13.588,0.0,26.72,0.0,0.0,0.0,13.557,0,1,38.914228456889504,0.0,0.0045660466963484804,-25.326228456889503
2023-06-09 17:30:00,13.522,0.0,26.79,1,,,5621,936.8333333333333,13.588,0.0,26.79,1.0,0.0,0.0,13.522,0,1,38.91894584284791,0.0,0.004717385958405352,-25.33094584284791
2023-06-09 17:40:00,13.703,0.0,26.82,1,,,5622,937.0,13.557,0.0,26.82,1.0,0.0,0.0,13.703,0,1,38.923678130492455,0.0013702190258237934,0.004732287644545161,-25.366678130492453
2023-06-09 17:50:00,13.653,0.0,26.97,1,,,5623,937.1666666666666,13.556,0.0,26.97,1.0,0.0,0.0,13.653,0,1,38.928368357906635,0.005256292906176796,0.00469022741418022,-25.372368357906637
2023-06-09 18:00:00,13.537,0.0,27.21,0,,,5624,937.3333333333333,13.556,0.0,27.21,0.0,0.0,0.0,13.537,0,1,38.93306123014887,0.00988313174239952,0.004692872242234708,-25.377061230148875
2023-06-09 18:10:00,13.556,0.0,26.96,0,,,5625,937.5,13.556,0.0,26.96,0.0,0.0,0.0,13.556,0,1,38.93762992167328,0.012906505393921464,0.004568691524402967,-25.38162992167328
2023-06-09 18:20:00,13.067,0.0,26.88,1,,,5626,937.6666666666666,13.63,0.0,26.88,1.0,0.0,0.0,13.067,0,1,38.9423920126901,0.015881006864988834,0.004762091016824778,-25.312392012690097
2023-06-09 18:30:00,13.497,0.0,26.96,0,,,5627,937.8333333333333,13.63,0.0,26.96,0.0,0.0,0.0,13.497,0,1,38.947310410197694,0.017991500490353474,0.004918397507594921,-25.317310410197692
2023-06-09 18:40:00,13.725,0.0,26.7,0,,,5628,938.0,13.63,0.0,26.7,0.0,0.0,0.0,13.725,0,1,38.952099659758744,0.020862209872507087,0.00478924956104991,-25.32209965975874
2023-06-09 18:50:00,13.9,0.0,26.46,0,,,5629,938.1666666666666,13.649,0.0,26.46,0.0,0.0,0.0,13.9,0,1,38.956645837540236,0.025665413533833892,0.0045461777814954024,-25.307645837540235
2023-06-09 19:00:00,13.63,0.0,26.11,0,,,5630,938.3333333333333,13.725,0.0,26.11,0.0,0.0,0.0,13.63,0,1,38.961075446660665,0.02483883622098748,0.004429609120431418,-25.236075446660664
2023-06-09 19:10:00,13.756,0.0,25.96,0,,,5631,938.5,13.755,0.0,25.96,0.0,0.0,0.0,13.756,0,1,38.96527191845897,0.01851650866296506,0.004196471798303449,-25.210271918458965
