SerialNo,Time,RawDisplacement,FilteredDisplacement,PredictedDisplacement,Residual,Rainfall,PorePressure,Microseismic,BlastDist,BlastCharge
5238,2023-06-07 01:30,12.121,12.216855782828084,9.061689592818059,3.155166190010025,0.0,44.16,0.0,0.0,0.0
5239,2023-06-07 01:40,11.862,12.2068597515775,8.769055538927963,3.437804212649537,0.0,43.97,0.0,0.0,0.0
5240,2023-06-07 01:50,12.135,12.201051647963762,8.88619808734284,3.3148535606209215,0.0,44.28,0.0,0.0,0.0
5241,2023-06-07 02:00,12.025,12.200640778220434,8.860465310620278,3.3401754676001563,0.4,44.78,0.0,0.0,0.0
5242,2023-06-07 02:10,12.143,12.20504303866852,8.648133293082278,3.5569097455862426,0.0,44.84,0.0,0.0,0.0
5243,2023-06-07 02:20,11.994,12.213772765964855,8.851143807524958,3.362628958439897,0.0,44.69,0.0,0.0,0.0
5244,2023-06-07 02:30,12.282,12.226340947211211,10.78583828562455,1.4405026615866614,0.0,44.8,2.0,0.0,0.0
5245,2023-06-07 02:40,12.391,12.240908562612523,8.843793791205933,3.3971147714065904,0.0,44.51,0.0,0.0,0.0
5246,2023-06-07 02:50,12.409,12.256671144146829,10.752417054818459,1.50425408932837,0.0,44.56,2.0,0.0,0.0
5247,2023-06-07 03:00,12.335,12.27297022428818,8.81870271960143,3.454267504686751,0.0,44.29,0.0,0.0,0.0
5248,2023-06-07 03:10,12.567,12.28781488149071,10.19288855126326,2.09492633022745,0.0,44.25,1.0,0.0,0.0
5249,2023-06-07 03:20,12.288,12.299404848328903,9.67053383414444,2.6288710141844636,0.0,44.05,0.0,0.0,0.0
5250,2023-06-07 03:30,12.441,12.307998931262457,9.569576188197189,2.738422743065268,0.0,43.6,0.0,0.0,0.0
5251,2023-06-07 03:40,12.343,12.314185418048678,8.618577557134778,3.695607860913901,0.0,43.43,0.0,0.0,0.0
5252,2023-06-07 03:50,12.3,12.318287361737593,8.984403919263091,3.3338834424745016,0.0,43.28,0.0,0.0,0.0
5253,2023-06-07 04:00,12.261,12.321668579201095,9.506587974688552,2.815080604512543,0.0,43.17,1.0,0.0,0.0
5254,2023-06-07 04:10,11.987,12.324376248784764,9.975332658952844,2.34904358983192,0.0,43.25,1.0,0.0,0.0
5255,2023-06-07 04:20,12.253,12.326261101115616,8.986670498430009,3.3395906026856075,0.0,43.14,0.0,0.0,0.0
5256,2023-06-07 04:30,12.117,12.328517398225294,8.993956059226964,3.3345613389983306,0.0,43.12,0.0,0.0,0.0
5257,2023-06-07 04:40,12.458,12.33227077282266,9.929358642353693,2.402912130468968,0.0,42.98,1.0,0.0,0.0
5258,2023-06-07 04:50,12.507,12.337355530008178,9.96388710738552,2.3734684226226577,0.0,43.04,1.0,0.0,0.0
5259,2023-06-07 05:00,12.324,12.343373733447029,11.30666414984874,1.0367095835982898,0.0,43.3,1.0,0.0,0.0
5260,2023-06-07 05:10,12.34,12.350049701986455,10.591092603878066,1.7589570981083895,0.0,43.17,1.0,0.0,0.0
5261,2023-06-07 05:20,12.495,12.356508623886656,8.926897332665064,3.429611291221592,0.0,42.71,0.0,0.0,0.0
5262,2023-06-07 05:30,12.37,12.362870840145508,9.41347439727883,2.9493964428666786,0.0,42.46,0.0,0.0,0.0
5263,2023-06-07 05:40,12.435,12.36946792060046,9.397392530662632,2.972075389937828,0.0,42.37,0.0,0.0,0.0
5264,2023-06-07 05:50,12.124,12.375821293464519,11.183428655181055,1.1923926382834633,0.0,42.13,2.0,0.0,0.0
5265,2023-06-07 06:00,12.527,12.381568047875287,8.777967594585213,3.603600453290074,0.0,42.11,0.0,0.0,0.0
5266,2023-06-07 06:10,12.37,12.386763735602933,8.271637752895252,4.115125982707681,0.0,41.86,0.0,0.0,0.0
5267,2023-06-07 06:20,12.185,12.391494131846574,8.7946592608487,3.596834870997874,0.0,41.69,1.0,0.0,0.0
5268,2023-06-07 06:30,12.601,12.395900542557829,8.078805352359879,4.31709519019795,0.0,41.26,0.0,0.0,0.0
5269,2023-06-07 06:40,12.244,12.40033390332966,8.737777200696835,3.662556702632825,0.0,40.66,1.0,0.0,0.0
5270,2023-06-07 06:50,12.247,12.404716509422293,7.80579733837047,4.598919171051823,0.0,40.45,0.0,0.0,0.0
5271,2023-06-07 07:00,12.363,12.408880818754902,7.279173820811333,5.129706997943569,0.0,40.49,0.0,0.0,0.0
5272,2023-06-07 07:10,12.559,12.412947766568498,7.45300507667054,4.959942689897958,0.0,40.39,0.0,0.0,0.0
5273,2023-06-07 07:20,12.601,12.416966321267402,8.622214608372431,3.7947517128949713,0.0,40.3,1.0,0.0,0.0
5274,2023-06-07 07:30,12.215,12.42092259736184,7.648459522619024,4.772463074742815,0.0,39.95,0.0,0.0,0.0
5275,2023-06-07 07:40,12.438,12.424821581466798,8.216555862480703,4.208265718986095,0.0,40.17,0.0,0.0,0.0
5276,2023-06-07 07:50,12.558,12.42861028403837,7.806286749470365,4.622323534568006,0.0,40.36,0.0,0.0,0.0
5277,2023-06-07 08:00,12.499,12.432005735865804,8.681062801620977,3.7509429342448275,0.0,40.39,1.0,0.0,0.0
5278,2023-06-07 08:10,12.363,12.43492114947507,9.108099878319397,3.326821271155673,0.0,40.18,1.0,0.0,0.0
5279,2023-06-07 08:20,12.307,12.437475397699577,9.011553268165658,3.4259221295339195,0.0,39.91,1.0,0.0,0.0
5280,2023-06-07 08:30,12.569,12.439710708113292,8.619160894675701,3.820549813437591,0.0,40.2,1.0,0.0,0.0
5281,2023-06-07 08:40,12.404,12.44186039939771,8.267972740486893,4.173887658910816,0.0,40.25,0.0,0.0,0.0
5282,2023-06-07 08:50,12.697,12.444169826595289,8.958523229038072,3.485646597557217,0.0,40.49,0.0,0.0,0.0
5283,2023-06-07 09:00,12.559,12.446768389459308,10.690858952632247,1.7559094368270607,0.0,40.65,1.0,0.0,0.0
5284,2023-06-07 09:10,12.408,12.449864484525497,8.937727120606914,3.5121373639185833,0.0,40.4,0.0,0.0,0.0
5285,2023-06-07 09:20,12.321,12.454294077681265,9.684911130090347,2.769382947590918,0.0,40.4,0.0,0.0,0.0
5286,2023-06-07 09:30,12.422,12.460596629356477,10.581773929586387,1.8788226997700903,0.0,40.27,1.0,0.0,0.0
5287,2023-06-07 09:40,12.436,12.468727994569647,11.481505911387533,0.9872220831821146,0.0,40.24,1.0,0.0,0.0
5288,2023-06-07 09:50,12.281,12.478690920538874,11.498662657607982,0.9800282629308921,0.0,40.29,1.0,0.0,0.0
5289,2023-06-07 10:00,12.627,12.489900430545884,10.501876260970217,1.9880241695756666,0.0,40.11,0.0,0.0,0.0
5290,2023-06-07 10:10,12.596,12.501765434835459,11.274256748835935,1.2275086859995241,0.0,39.81,2.0,0.0,0.0
5291,2023-06-07 10:20,12.551,12.514055069926806,10.429931847399851,2.084123222526955,0.0,39.75,1.0,0.0,0.0
5292,2023-06-07 10:30,12.485,12.526306519233936,11.221738076889658,1.3045684423442783,0.0,39.65,2.0,0.0,0.0
5293,2023-06-07 10:40,12.445,12.53720676671017,8.67118100289645,3.8660257638137203,0.0,39.46,0.0,0.0,0.0
5294,2023-06-07 10:50,12.729,12.545761050702968,7.985106628160759,4.560654422542209,0.0,39.31,0.0,0.0,0.0
5295,2023-06-07 11:00,12.447,12.551607957649015,7.46506813550178,5.086539822147235,0.0,39.27,0.0,0.0,0.0
5296,2023-06-07 11:10,12.628,12.554301205287482,7.551754418949401,5.002546786338081,0.0,39.5,0.0,0.0,0.0
5297,2023-06-07 11:20,12.7,12.554138323055735,6.969670117200084,5.584468205855651,0.0,39.54,0.0,0.0,0.0
5298,2023-06-07 11:30,12.507,12.551644043372423,6.85047434182564,5.7011697015467835,0.0,39.49,0.0,0.0,0.0
5299,2023-06-07 11:40,12.926,12.546955932118255,7.126820829175896,5.420135102942359,0.0,39.63,0.0,0.0,0.0
5300,2023-06-07 11:50,12.578,12.540470100739206,6.8443969285146045,5.696073172224602,0.0,39.47,0.0,0.0,0.0
5301,2023-06-07 12:00,12.61,12.533252211672076,6.75734652519699,5.775905686475086,0.0,39.03,0.0,0.0,0.0
5302,2023-06-07 12:10,12.348,12.526142825269915,6.719851100532954,5.806291724736961,0.0,38.94,0.0,0.0,0.0
5303,2023-06-07 12:20,12.326,12.519774269263197,6.800247883164659,5.719526386098537,0.0,38.52,0.0,0.0,0.0
5304,2023-06-07 12:30,12.552,12.515055399518902,6.744297680157711,5.770757719361191,0.0,38.38,0.0,0.0,0.0
5305,2023-06-07 12:40,12.391,12.512537095228225,8.596981690755749,3.9155554044724763,0.0,38.3,2.0,0.0,0.0
5306,2023-06-07 12:50,12.631,12.512035553671637,7.962398674944582,4.549636878727055,0.0,38.45,1.0,0.0,0.0
5307,2023-06-07 13:00,12.526,12.513405886699509,9.09303739018164,3.4203684965178685,0.0,38.19,0.0,0.0,0.0
5308,2023-06-07 13:10,12.425,12.516495607956658,9.852272675428093,2.664222932528565,0.0,37.92,1.0,0.0,0.0
5309,2023-06-07 13:20,12.26,12.520615608806619,11.036415572297738,1.4842000365088808,0.0,37.88,0.0,0.0,0.0
5310,2023-06-07 13:30,12.706,12.525469216651672,11.867178264439312,0.6582909522123597,0.0,37.69,1.0,0.0,0.0
5311,2023-06-07 13:40,12.505,12.530770808678806,12.17859080218436,0.3521800064944465,0.0,37.52,0.0,0.0,0.0
5312,2023-06-07 13:50,12.334,12.535669908689886,12.004342138466036,0.5313277702238501,0.0,37.18,3.0,0.0,0.0
5313,2023-06-07 14:00,12.603,12.5393436341544,9.782982206266336,2.7563614278880646,0.0,37.25,0.0,0.0,0.0
5314,2023-06-07 14:10,12.697,12.541912479732517,11.454813684610375,1.0870987951221416,0.0,37.49,2.0,0.0,0.0
5315,2023-06-07 14:20,12.498,12.543680071438317,8.86501731240511,3.678662759033207,0.0,37.41,0.0,0.0,0.0
5316,2023-06-07 14:30,12.561,12.544795392535061,9.677174405363447,2.8676209871716143,0.0,37.39,1.0,0.0,0.0
5317,2023-06-07 14:40,12.55,12.545902642218742,10.822380074800831,1.7235225674179109,0.0,36.99,0.0,0.0,0.0
5318,2023-06-07 14:50,12.364,12.547030046758117,11.68550901897031,0.8615210277878074,0.0,37.04,1.0,0.0,0.0
5319,2023-06-07 15:00,12.553,12.54806519834631,7.880544847763591,4.667520350582718,0.0,36.94,0.0,0.0,0.0
5320,2023-06-07 15:10,12.54,12.5494975557018,7.924772473980974,4.624725081720825,0.0,37.07,0.0,0.0,0.0
5321,2023-06-07 15:20,12.62,12.551696039822346,6.606242712151758,5.945453327670588,0.0,36.96,0.0,0.0,0.0
5322,2023-06-07 15:30,12.587,12.554518986267738,9.231334721342344,3.323184264925393,0.0,37.05,3.0,0.0,0.0
5323,2023-06-07 15:40,12.522,12.557810033813091,3.5747140267274897,8.983096007085601,3.1,39.15,0.0,0.0,0.0
5324,2023-06-07 15:50,12.659,12.561441367603255,4.146758043703649,8.414683323899606,0.0,39.17,0.0,0.0,0.0
5325,2023-06-07 16:00,12.494,12.565144981911189,4.259342093877688,8.3058028880335,0.0,39.06,0.0,0.0,0.0
5326,2023-06-07 16:10,12.646,12.569052477061655,4.941122434775439,7.627930042286216,0.0,38.72,0.0,0.0,0.0
5327,2023-06-07 16:20,12.719,12.573291919183585,5.383774624501161,7.189517294682425,0.0,38.81,1.0,0.0,0.0
5328,2023-06-07 16:30,12.485,12.577683278361665,5.10101258387459,7.476670694487074,0.0,38.39,0.0,0.0,0.0
5329,2023-06-07 16:40,12.531,12.582261121875097,4.441765238258959,8.140495883616138,0.0,38.03,0.0,0.0,0.0
5330,2023-06-07 16:50,12.753,12.58710674349659,8.333257925623148,4.253848817873443,0.0,37.75,1.0,0.0,0.0
5331,2023-06-07 17:00,12.589,12.592142031585437,8.360878192861694,4.231263838723743,0.0,37.4,1.0,0.0,0.0
5332,2023-06-07 17:10,12.461,12.597321310542554,8.14030597493678,4.4570153356057745,0.0,37.66,0.0,0.0,0.0
5333,2023-06-07 17:20,12.418,12.60212951702143,9.389189568461347,3.2129399485600825,0.0,37.43,0.0,0.0,0.0
5334,2023-06-07 17:30,12.551,12.606058129047932,10.487133424336202,2.1189247047117306,0.0,37.84,2.0,0.0,0.0
5335,2023-06-07 17:40,12.702,12.609043728144782,12.655931343033611,-0.04688761488882953,0.0,37.87,4.0,0.0,0.0
5336,2023-06-07 17:50,12.703,12.61104008745739,11.060344922090117,1.550695165367273,0.0,37.75,0.0,0.0,0.0
5337,2023-06-07 18:00,12.614,12.611983945668308,12.580842529243782,0.031141416424526724,0.0,37.64,0.0,0.0,0.0
5338,2023-06-07 18:10,12.661,12.61187405846425,11.80524948404312,0.8066245744211304,0.0,37.74,1.0,0.0,0.0
5339,2023-06-07 18:20,12.797,12.610758286998003,11.843261536765224,0.7674967502327785,0.0,37.53,1.0,0.0,0.0
5340,2023-06-07 18:30,12.661,12.60877859996998,11.876544146951924,0.7322344530180569,0.0,37.32,1.0,0.0,0.0
5341,2023-06-07 18:40,12.506,12.60723003935972,8.84398058680434,3.76324945255538,0.0,37.42,0.0,0.0,0.0
5342,2023-06-07 18:50,12.781,12.607171222097874,7.033306483384276,5.573864738713597,0.0,37.29,2.0,0.0,0.0
5343,2023-06-07 19:00,12.385,12.608202566583776,7.133098253876552,5.475104312707224,0.0,37.83,0.0,0.0,0.0
5344,2023-06-07 19:10,12.342,12.610278829656151,8.021257237358183,4.589021592297968,0.0,37.54,0.0,0.0,0.0
5345,2023-06-07 19:20,12.327,12.613663829001482,8.03133700942929,4.582326819572192,0.0,37.37,0.0,0.0,0.0
5346,2023-06-07 19:30,12.757,12.618291883136326,7.113938077652864,5.504353805483462,0.0,37.2,0.0,0.0,0.0
5347,2023-06-07 19:40,12.546,12.624089235842087,6.813771090170233,5.810318145671854,0.0,36.87,1.0,0.0,0.0
5348,2023-06-07 19:50,12.918,12.631040018165464,6.825858858457197,5.805181159708267,0.0,36.74,1.0,0.0,0.0
5349,2023-06-07 20:00,12.271,12.638965350257568,6.1372772611936375,6.50168808906393,0.0,36.6,1.0,0.0,0.0
5350,2023-06-07 20:10,12.881,12.647454179514517,6.069561378532174,6.577892800982343,0.0,36.31,1.0,0.0,0.0
5351,2023-06-07 20:20,12.702,12.656061066251139,5.58044106448485,7.075620001766289,0.0,36.3,0.0,0.0,0.0
5352,2023-06-07 20:30,12.59,12.66430842348404,6.952472045021876,5.711836378462165,0.0,35.84,0.0,0.0,0.0
5353,2023-06-07 20:40,12.892,12.672045239624417,8.05909254873809,4.612952690886328,0.0,36.18,0.0,0.0,0.0
5354,2023-06-07 20:50,12.625,12.679559132340817,12.387230803579508,0.2923283287613092,0.0,35.99,1.0,0.0,0.0
5355,2023-06-07 21:00,12.918,12.686892680221293,11.75826631429229,0.9286263659290022,0.0,36.11,0.0,0.0,0.0
5356,2023-06-07 21:10,12.621,12.693926062537606,11.70254702544954,0.9913790370880662,0.0,35.73,0.0,0.0,0.0
5357,2023-06-07 21:20,12.483,12.700603606185407,11.737256736562504,0.9633468696229031,0.0,35.99,2.0,0.0,0.0
5358,2023-06-07 21:30,12.819,12.707076155081364,12.549603882761026,0.15747227232033723,0.0,36.01,1.0,0.0,0.0
5359,2023-06-07 21:40,12.684,12.713781736781057,15.79507630699629,-3.081294570215233,0.0,35.93,4.0,0.0,0.0
5360,2023-06-07 21:50,12.57,12.721347325635254,14.110595799406328,-1.3892484737710742,0.0,35.96,1.0,0.0,0.0
5361,2023-06-07 22:00,12.83,12.73063337840859,19.401302483037597,-6.670669104629006,0.0,35.57,1.0,0.0,0.0
5362,2023-06-07 22:10,12.913,12.741073258419188,20.62946082673176,-7.88838756831257,0.0,35.42,0.0,0.0,0.0
5363,2023-06-07 22:20,12.698,12.751535965599219,21.49278015337007,-8.741244187770851,0.0,35.46,1.0,0.0,0.0
5364,2023-06-07 22:30,12.8,12.762080842855667,17.585217121955253,-4.823136279099586,0.0,35.69,1.0,0.0,0.0
5365,2023-06-07 22:40,12.808,12.772369049674262,15.091848404558242,-2.3194793548839794,0.0,35.96,0.0,0.0,0.0
5366,2023-06-07 22:50,12.868,12.781829440100251,13.115754039082027,-0.33392459898177584,0.0,36.03,4.0,0.0,0.0
5367,2023-06-07 23:00,12.64,12.790211808842585,10.215877630469134,2.5743341783734515,0.0,36.04,1.0,0.0,0.0
5368,2023-06-07 23:10,12.974,12.797205874763396,8.32810779024071,4.469098084522686,0.0,35.68,0.0,0.0,0.0
5369,2023-06-07 23:20,12.75,12.80267958207918,9.360362240696524,3.4423173413826564,0.0,35.44,0.0,0.0,0.0
5370,2023-06-07 23:30,12.871,12.806719107029194,9.395944466852029,3.4107746401771646,0.0,35.5,0.0,0.0,0.0
5371,2023-06-07 23:40,12.813,12.809422308622853,9.020177639381412,3.789244669241441,0.0,35.54,1.0,0.0,0.0
5372,2023-06-07 23:50,12.727,12.811034429275066,9.380281561242338,3.4307528680327284,0.0,35.34,0.0,0.0,0.0
5373,2023-06-08 00:00,12.954,12.811843270930158,5.724653527736253,7.087189743193905,0.0,35.1,0.0,0.0,0.0
5374,2023-06-08 00:10,12.698,12.81167581761733,6.335069348340591,6.476606469276739,0.0,35.08,1.0,0.0,0.0
5375,2023-06-08 00:20,12.637,12.810437720650846,6.32921782447598,6.481219896174866,0.0,35.03,1.0,0.0,0.0
5376,2023-06-08 00:30,12.994,12.808325273977378,5.731104264069587,7.077221009907791,0.0,35.01,0.0,0.0,0.0
5377,2023-06-08 00:40,12.791,12.805549597127706,7.135739687097971,5.669809910029736,0.0,35.15,1.0,0.0,0.0
5378,2023-06-08 00:50,12.78,12.802429733715622,5.757118099049116,7.045311634666506,0.0,35.01,0.0,0.0,0.0
5379,2023-06-08 01:00,12.809,12.799250320408673,6.99468348104655,5.804566839362122,0.0,34.76,1.0,0.0,0.0
5380,2023-06-08 01:10,12.502,12.796198283579042,6.329722307962787,6.466475975616254,0.0,34.63,0.0,0.0,0.0
5381,2023-06-08 01:20,12.682,12.793637617937279,5.5152875355826545,7.278350082354624,0.0,34.36,0.0,0.0,0.0
5382,2023-06-08 01:30,12.913,12.791844317460818,5.379303910938586,7.412540406522232,0.0,34.1,1.0,0.0,0.0
5383,2023-06-08 01:40,12.862,12.790887187767673,4.865222485695234,7.925664702072439,0.0,34.17,0.0,0.0,0.0
5384,2023-06-08 01:50,12.612,12.79079881141994,4.975207551605898,7.815591259814042,0.0,34.2,1.0,0.0,0.0
5385,2023-06-08 02:00,12.843,12.791369895654313,4.629523451170435,8.161846444483878,0.0,33.62,0.0,0.0,0.0
5386,2023-06-08 02:10,12.64,12.792623378045553,4.7215729869878675,8.071050391057685,0.0,33.8,0.0,0.0,0.0
5387,2023-06-08 02:20,12.748,12.79476004271633,6.03231004617704,6.76244999653929,0.0,33.73,0.0,0.0,0.0
5388,2023-06-08 02:30,12.804,12.797813484342857,5.994921782483567,6.80289170185929,0.0,33.62,0.0,0.0,0.0
5389,2023-06-08 02:40,12.874,12.801966819070474,5.32987256080935,7.472094258261124,0.0,33.77,0.0,0.0,0.0
5390,2023-06-08 02:50,12.925,12.80717241918781,5.918488190569994,6.888684228617815,0.0,33.78,1.0,0.0,0.0
5391,2023-06-08 03:00,12.738,12.813152454800916,5.435141013007289,7.3780114417936264,0.0,34.04,1.0,0.0,0.0
5392,2023-06-08 03:10,12.79,12.819706036642476,5.804767294898454,7.014938741744022,0.0,33.82,2.0,0.0,0.0
5393,2023-06-08 03:20,12.923,12.826478040733251,4.770544801262064,8.055933239471187,0.0,33.8,0.0,0.0,0.0
5394,2023-06-08 03:30,12.857,12.833331574721642,4.67862188548213,8.154709689239512,0.0,33.59,0.0,0.0,0.0
5395,2023-06-08 03:40,12.851,12.840276506578455,5.344296245717612,7.495980260860843,0.0,33.72,0.0,0.0,0.0
5396,2023-06-08 03:50,12.77,12.847200057846862,5.23125282472898,7.615947233117883,0.0,33.45,0.0,0.0,0.0
5397,2023-06-08 04:00,12.848,12.85396932392963,5.936399608928552,6.917569715001079,0.0,33.35,0.0,0.0,0.0
5398,2023-06-08 04:10,12.901,12.860418951554495,5.2493217533839385,7.611097198170556,0.0,33.47,0.0,0.0,0.0
5399,2023-06-08 04:20,13.14,12.866473865680273,4.63298342151682,8.233490444163454,0.0,33.44,0.0,0.0,0.0
5400,2023-06-08 04:30,12.991,12.872196945866044,5.201231698255587,7.670965247610457,0.0,33.47,1.0,0.0,0.0
5401,2023-06-08 04:40,12.863,12.87779774148302,5.169256545849658,7.708541195633362,0.0,33.26,0.0,0.0,0.0
5402,2023-06-08 04:50,12.857,12.883274935209986,7.141680199359188,5.741594735850798,0.0,33.52,2.0,0.0,0.0
5403,2023-06-08 05:00,12.876,12.88850804042584,9.02833552888246,3.8601725115433805,0.0,33.45,0.0,0.0,0.0
5404,2023-06-08 05:10,12.846,12.893480673754958,9.586067016343447,3.3074136574115105,0.0,33.14,1.0,0.0,0.0
5405,2023-06-08 05:20,13.1,12.898154701777669,10.222334840378027,2.675819861399642,0.0,33.15,0.0,0.0,0.0
5406,2023-06-08 05:30,12.911,12.902644356761881,13.897483671735312,-0.9948393149734311,0.0,33.05,1.0,0.0,0.0
5407,2023-06-08 05:40,12.644,12.907117648880114,12.373381006720516,0.5337366421595977,0.0,33.22,1.0,0.0,0.0
5408,2023-06-08 05:50,13.019,12.911661417622287,15.173492001061778,-2.2618305834394903,0.0,33.26,3.0,0.0,0.0
5409,2023-06-08 06:00,13.31,12.916372560412643,10.190475441003418,2.7258971194092254,0.0,33.01,0.0,0.0,0.0
5410,2023-06-08 06:10,12.886,12.921226697563458,10.745563932024956,2.175662765538503,0.0,32.65,1.0,0.0,0.0
5411,2023-06-08 06:20,12.868,12.926167680407612,11.36769491176101,1.5584727686466024,0.0,32.76,2.0,0.0,0.0
5412,2023-06-08 06:30,12.953,12.931185925029887,9.896228992843193,3.0349569321866934,0.9,33.16,0.0,0.0,0.0
5413,2023-06-08 06:40,12.827,12.936209060900591,11.506075618501157,1.430133442399434,0.0,33.51,1.0,0.0,0.0
5414,2023-06-08 06:50,12.965,12.941197778979008,9.601744852731073,3.339452926247935,0.0,33.62,0.0,0.0,0.0
5415,2023-06-08 07:00,12.948,12.946108844415159,7.099164220226333,5.846944624188826,0.0,33.44,0.0,0.0,0.0
5416,2023-06-08 07:10,12.89,12.950821193754795,7.672378115730266,5.278443078024528,0.0,33.54,1.0,0.0,0.0
5417,2023-06-08 07:20,12.995,12.955199855972502,7.274690389480591,5.680509466491911,0.0,33.69,0.0,0.0,0.0
5418,2023-06-08 07:30,13.02,12.959248362379403,6.029007498941605,6.930240863437798,0.0,33.28,2.0,0.0,0.0
5419,2023-06-08 07:40,12.684,12.963004499166098,6.180528065604799,6.7824764335613,0.0,33.32,0.0,0.0,0.0
5420,2023-06-08 07:50,12.939,12.966473370307362,6.764869245811476,6.201604124495886,0.0,33.45,1.0,0.0,0.0
5421,2023-06-08 08:00,13.012,12.969677082110879,7.297427319087634,5.6722497630232445,0.0,33.31,0.0,0.0,0.0
5422,2023-06-08 08:10,12.837,12.97256849525635,10.293525613155914,2.679042882100436,0.0,33.0,1.0,0.0,0.0
5423,2023-06-08 08:20,12.981,12.975122200095523,9.81344609720805,3.1616761028874727,0.0,33.17,0.0,0.0,0.0
5424,2023-06-08 08:30,12.738,12.977389056595896,10.359358593278195,2.6180304633177016,0.0,32.98,1.0,0.0,0.0
5425,2023-06-08 08:40,13.064,12.979450318828759,7.891032336540295,5.088417982288464,0.0,33.11,1.0,0.0,0.0
5426,2023-06-08 08:50,13.081,12.981341770520062,9.034110119383376,3.9472316511366863,0.0,32.85,1.0,0.0,0.0
5427,2023-06-08 09:00,13.009,12.98306933471627,8.30871909842363,4.674350236292639,0.0,32.86,2.0,0.0,0.0
5428,2023-06-08 09:10,12.845,12.984650638484446,10.461046241758305,2.5236043967261406,0.0,32.91,1.0,0.0,0.0
5429,2023-06-08 09:20,12.96,12.986118517026098,8.626330596236187,4.359787920789911,0.0,33.07,0.0,0.0,0.0
5430,2023-06-08 09:30,13.085,12.987534618714797,8.596535218590272,4.3909994001245245,0.0,32.91,0.0,0.0,0.0
5431,2023-06-08 09:40,12.981,12.988944316551512,9.300711922192642,3.68823239435887,0.0,33.19,1.0,0.0,0.0
5432,2023-06-08 09:50,13.0,12.990364534823756,7.364059902832368,5.626304631991388,0.0,32.66,0.0,0.0,0.0
5433,2023-06-08 10:00,13.173,12.991783028291263,7.282813455872336,5.708969572418926,0.0,32.62,2.0,0.0,0.0
5434,2023-06-08 10:10,12.965,12.993192375797484,5.301225700019424,7.69196667577806,0.0,32.37,0.0,0.0,0.0
5435,2023-06-08 10:20,13.001,12.994602344098887,6.1563117337239,6.838290610374987,0.0,32.13,0.0,0.0,0.0
5436,2023-06-08 10:30,12.814,12.996012382069331,7.823146833931932,5.172865548137399,0.0,32.22,1.0,0.0,0.0
5437,2023-06-08 10:40,12.752,12.997331005662826,8.533831622258058,4.463499383404768,0.0,32.33,0.0,0.0,0.0
5438,2023-06-08 10:50,12.828,12.998487439142282,7.309622286136454,5.688865153005828,0.0,32.22,0.0,0.0,0.0
5439,2023-06-08 11:00,13.039,12.999481171549569,7.942857558663382,5.056623612886186,0.0,32.38,1.0,0.0,0.0
5440,2023-06-08 11:10,12.927,13.000301611224804,6.407303428989524,6.592998182235281,0.0,32.49,2.0,0.0,0.0
5441,2023-06-08 11:20,13.039,13.001007938578216,5.923015323965933,7.077992614612283,0.0,32.35,1.0,0.0,0.0
5442,2023-06-08 11:30,13.11,13.001710296707751,6.764549167478175,6.237161129229576,0.0,32.06,1.0,0.0,0.0
5443,2023-06-08 11:40,13.122,13.002484037612248,6.23394926394583,6.768534773666419,0.0,32.03,0.0,0.0,0.0
5444,2023-06-08 11:50,12.968,13.003417656993058,7.313907151050591,5.689510505942467,0.0,32.02,0.0,0.0,0.0
5445,2023-06-08 12:00,13.015,13.004669157127736,7.247078713978649,5.757590443149088,0.0,31.81,0.0,0.0,0.0
5446,2023-06-08 12:10,13.149,13.00635537204708,6.143429274098191,6.86292609794889,0.0,31.72,0.0,0.0,0.0
5447,2023-06-08 12:20,13.054,13.00856555603278,-4.835836810943513,17.844402366976293,6.6,36.45,1.0,0.0,0.0
5448,2023-06-08 12:30,13.061,13.011421067787403,-0.10551762608581772,13.11693869387322,0.0,36.24,1.0,0.0,0.0
5449,2023-06-08 12:40,12.872,13.014998491435597,-0.8522416554552503,13.867240146890847,0.0,35.88,1.0,0.0,0.0
5450,2023-06-08 12:50,12.882,13.019334500331215,-0.028154042835479842,13.047488543166695,0.0,35.74,0.0,0.0,0.0
5451,2023-06-08 13:00,13.224,13.024479339785787,2.0105514202495636,11.013927919536222,0.0,35.82,0.0,0.0,0.0
5452,2023-06-08 13:10,12.835,13.030467217879927,3.2652462717911144,9.765220946088814,0.0,35.72,0.0,0.0,0.0
5453,2023-06-08 13:20,12.81,13.037327701677372,3.2361504241375814,9.80117727753979,0.0,36.14,1.0,0.0,0.0
5454,2023-06-08 13:30,13.007,13.045092277234147,2.7301975294027194,10.314894747831428,0.0,36.25,0.0,0.0,0.0
5455,2023-06-08 13:40,13.127,13.053746005512707,2.0332187264368375,11.02052727907587,0.0,36.37,0.0,0.0,0.0
5456,2023-06-08 13:50,13.122,13.063232267205901,1.6835031917583558,11.379729075447546,0.0,36.37,2.0,0.0,0.0
5457,2023-06-08 14:00,13.178,13.073836836557193,3.2154458547131135,9.85839098184408,0.0,36.49,1.0,0.0,0.0
5458,2023-06-08 14:10,12.841,13.085777611127664,4.593765446378773,8.49201216474889,0.0,36.51,0.0,0.0,0.0
5459,2023-06-08 14:20,13.107,13.098928849347438,5.8724528945149235,7.226475954832514,0.0,36.31,0.0,0.0,0.0
